,Year,RK_x,Team,League_x,G_x,AB,R_x,H_x,2B,3B,HR_x,RBI,BB_x,SO_x,SB_x,CS_x,AVG▼_x,OBP,SLG,OPS,RK_y,League_y,W,L,ERA,G_y,GS_x,SV,SVO,IP,H_y,R_y,ER,HR_y,BB_y,SO_y,AVG▼_y,WHIP,RK,League,G,GS_y,INN,TC,PO,A,E,DP,SB_y,CS_y,SBPCT,PB,C_WP,FPCT▼,DER,Playoff
232,2011.0,23,Pittsburgh Pirates,NL,162,5421,610,1325,277,35,107,580,489,1308,108,52,0.244,0.309,0.368,0.6759999999999999,3,NL,72,90,4.04,162,162,43,65,1449.1,1513,712,650,152,535,1031,0.27,1.41,21,NL,162,1458,13044.0,6231,4348,1771,112,154,123,40,0.755,13,60,0.982,0.6859999999999999,0.0
233,2011.0,24,Oakland Athletics,AL,162,5452,645,1330,280,29,114,612,509,1094,117,43,0.244,0.311,0.369,0.68,21,AL,74,88,3.71,162,162,39,57,1447.2,1380,679,597,136,519,1160,0.25,1.31,29,AL,162,1458,13029.0,5996,4343,1529,124,145,119,47,0.7170000000000001,6,53,0.9790000000000001,0.6920000000000001,0.0
234,2011.0,25,Tampa Bay Rays,AL,162,5436,707,1324,273,37,172,674,571,1193,155,62,0.244,0.322,0.402,0.7240000000000001,29,AL,91,71,3.58,162,162,32,44,1449.0,1263,614,577,161,504,1143,0.23399999999999999,1.22,2,AL,162,1458,13041.0,5939,4347,1519,73,138,104,33,0.759,5,45,0.988,0.7240000000000001,1.0
235,2011.0,26,Atlanta Braves,NL,162,5528,641,1345,244,16,173,606,504,1260,77,44,0.243,0.308,0.387,0.695,27,NL,89,73,3.48,162,162,52,77,1479.2,1332,605,572,125,521,1332,0.24,1.25,4,NL,162,1458,13317.0,6197,4439,1675,83,131,128,41,0.757,9,61,0.987,0.6990000000000001,0.0
236,2011.0,27,Washington Nationals,NL,161,5441,624,1319,257,22,154,594,470,1323,106,38,0.242,0.309,0.38299999999999995,0.691,16,NL,80,81,3.58,161,161,49,77,1449.1,1403,643,577,129,477,1049,0.256,1.3,16,NL,161,1449,13044.0,6143,4348,1691,104,145,76,40,0.655,8,49,0.983,0.6970000000000001,0.0
237,2011.0,28,San Francisco Giants,NL,162,5486,570,1327,282,24,121,534,448,1122,85,51,0.242,0.303,0.368,0.6709999999999999,30,NL,86,76,3.2,162,162,52,66,1468.0,1260,578,522,96,559,1316,0.23199999999999998,1.24,14,NL,162,1458,13212.0,6165,4404,1657,104,127,124,59,0.6779999999999999,14,42,0.983,0.7020000000000001,0.0
238,2011.0,29,San Diego Padres,NL,162,5417,593,1284,247,42,91,563,501,1320,170,44,0.237,0.305,0.349,0.653,24,NL,71,91,3.42,162,162,44,62,1449.1,1324,611,551,125,521,1139,0.245,1.27,9,NL,162,1458,13044.0,6136,4348,1694,94,139,141,60,0.701,10,45,0.985,0.706,0.0
239,2011.0,30,Seattle Mariners,AL,162,5421,556,1263,253,22,109,534,435,1280,125,40,0.233,0.292,0.348,0.64,20,AL,67,95,3.9,162,162,39,55,1433.0,1369,675,621,145,436,1088,0.251,1.26,20,AL,162,1458,12897.0,6030,4299,1623,108,152,110,46,0.705,11,68,0.982,0.701,0.0
240,2010.0,1,Texas Rangers,AL,162,5635,787,1556,268,25,162,740,511,986,123,48,0.276,0.33799999999999997,0.419,0.757,25,AL,90,72,3.93,162,162,46,66,1455.1,1355,687,636,162,551,1181,0.24600000000000002,1.31,19,AL,162,1458,13098.0,5970,4366,1499,105,133,116,35,0.768,8,56,0.982,0.705,1.0
241,2010.0,2,Kansas City Royals,AL,162,5604,676,1534,279,31,121,640,471,905,115,50,0.27399999999999997,0.331,0.39899999999999997,0.73,2,AL,67,95,4.97,162,162,44,65,1436.2,1553,845,794,176,551,1035,0.276,1.46,25,AL,162,1458,12930.0,6019,4310,1588,121,138,137,55,0.7140000000000001,11,55,0.98,0.677,0.0
242,2010.0,3,Minnesota Twins,AL,162,5568,781,1521,318,41,142,749,559,967,68,28,0.273,0.341,0.42200000000000004,0.762,7,AL,94,68,3.95,162,162,40,58,1452.2,1493,671,638,155,383,1048,0.266,1.29,5,AL,162,1458,13074.0,6146,4358,1710,78,150,82,37,0.6890000000000001,8,41,0.987,0.6920000000000001,1.0
243,2010.0,4,Cincinnati Reds,NL,162,5579,790,1515,293,30,188,761,522,1218,93,43,0.272,0.33799999999999997,0.436,0.774,20,NL,91,71,4.01,162,162,43,63,1453.0,1404,685,648,158,524,1130,0.254,1.33,3,NL,162,1458,13077.0,6039,4359,1608,72,142,71,34,0.6759999999999999,4,48,0.988,0.703,1.0
244,2010.0,5,Detroit Tigers,AL,162,5643,751,1515,308,32,152,717,546,1147,69,30,0.268,0.335,0.415,0.75,10,AL,81,81,4.3,162,162,32,45,1444.1,1445,743,690,142,537,1056,0.262,1.37,21,AL,162,1458,12999.0,6110,4333,1668,109,171,101,50,0.669,11,75,0.982,0.69,0.0
245,2010.0,6,Boston Red Sox,AL,162,5646,818,1511,358,22,211,782,587,1140,68,17,0.268,0.33899999999999997,0.451,0.79,22,AL,89,73,4.2,162,162,44,66,1456.2,1402,744,679,152,580,1207,0.253,1.36,23,AL,162,1458,13110.0,6069,4370,1588,111,132,169,42,0.8009999999999999,14,58,0.982,0.693,0.0
246,2010.0,7,Chicago White Sox,AL,162,5484,752,1467,263,21,177,710,467,922,160,74,0.268,0.332,0.42,0.752,9,AL,88,74,4.09,162,162,43,57,1446.1,1471,704,658,136,490,1149,0.264,1.36,14,AL,162,1458,13017.0,6105,4339,1663,103,158,105,39,0.7290000000000001,4,59,0.983,0.68,0.0
247,2010.0,8,New York Yankees,AL,162,5567,859,1485,275,32,201,823,662,1136,103,30,0.267,0.35,0.436,0.7859999999999999,23,AL,95,67,4.06,162,162,39,57,1442.1,1349,693,651,179,540,1154,0.249,1.31,1,AL,162,1458,12981.0,5918,4327,1522,69,161,132,23,0.852,12,69,0.988,0.71,1.0
248,2010.0,9,St. Louis Cardinals,NL,162,5542,736,1456,285,18,150,689,541,1027,79,41,0.263,0.332,0.402,0.733,15,NL,86,76,3.57,162,162,32,42,1453.2,1412,641,577,133,477,1094,0.256,1.3,10,NL,162,1458,13083.0,6332,4361,1872,99,172,53,38,0.5820000000000001,10,42,0.9840000000000001,0.693,0.0
249,2010.0,10,Colorado Rockies,NL,162,5530,770,1452,270,54,173,741,585,1274,99,42,0.263,0.336,0.425,0.76,14,NL,83,79,4.14,162,162,35,56,1442.0,1405,717,663,139,525,1234,0.257,1.34,13,NL,162,1458,12978.0,6134,4326,1707,101,182,81,43,0.653,15,77,0.9840000000000001,0.682,0.0
250,2010.0,11,Milwaukee Brewers,NL,162,5606,750,1471,293,33,182,710,546,1216,81,26,0.262,0.335,0.424,0.759,6,NL,77,85,4.58,162,162,35,56,1439.0,1487,804,733,173,582,1258,0.267,1.44,15,NL,162,1458,12951.0,5934,4317,1516,101,142,100,31,0.763,5,71,0.983,0.677,0.0
251,2010.0,12,Philadelphia Phillies,NL,162,5581,772,1451,290,34,166,736,560,1064,108,21,0.26,0.332,0.413,0.745,21,NL,97,65,3.67,162,162,40,59,1456.1,1402,640,594,168,416,1183,0.254,1.25,6,NL,162,1458,13107.0,6139,4369,1687,83,158,84,31,0.73,6,26,0.986,0.698,1.0
252,2010.0,13,Baltimore Orioles,AL,162,5554,613,1440,264,21,133,577,424,1056,76,34,0.259,0.316,0.386,0.7020000000000001,4,AL,66,96,4.59,162,162,35,62,1436.1,1508,785,733,186,520,1007,0.27,1.41,18,AL,162,1458,12927.0,5996,4309,1582,105,141,83,27,0.755,3,45,0.982,0.693,0.0
253,2010.0,14,Atlanta Braves,NL,162,5463,738,1411,312,25,139,699,634,1140,63,29,0.258,0.33899999999999997,0.401,0.74,24,NL,91,71,3.56,162,162,41,58,1439.1,1326,629,569,126,505,1241,0.24600000000000002,1.27,26,NL,162,1458,12954.0,6214,4318,1770,126,166,102,44,0.6990000000000001,6,42,0.98,0.693,1.0
254,2010.0,15,San Francisco Giants,NL,162,5488,697,1411,284,30,162,660,487,1099,55,32,0.257,0.321,0.408,0.7290000000000001,30,NL,92,70,3.36,162,162,57,73,1461.0,1279,583,546,134,578,1331,0.23600000000000002,1.27,4,NL,162,1458,13149.0,5941,4383,1485,73,110,115,49,0.701,6,74,0.988,0.708,1.0
255,2010.0,16,Chicago Cubs,NL,162,5512,685,1414,298,27,149,658,479,1236,55,31,0.257,0.32,0.401,0.721,18,NL,75,87,4.18,162,162,40,54,1436.2,1409,767,668,154,605,1268,0.255,1.4,29,NL,162,1458,12930.0,5986,4310,1550,126,137,114,31,0.7859999999999999,6,46,0.9790000000000001,0.68,0.0
256,2010.0,17,Oakland Athletics,AL,162,5448,663,1396,276,30,109,619,527,1061,156,38,0.256,0.324,0.37799999999999995,0.7020000000000001,26,AL,81,81,3.56,162,162,38,51,1431.2,1315,626,566,153,512,1070,0.245,1.28,11,AL,162,1458,12885.0,6098,4295,1704,99,147,88,32,0.733,8,42,0.9840000000000001,0.713,0.0
257,2010.0,18,Florida Marlins,NL,162,5531,719,1403,294,37,152,686,514,1375,92,26,0.254,0.321,0.40299999999999997,0.7240000000000001,12,NL,80,82,4.08,162,162,39,64,1438.1,1433,717,652,134,549,1168,0.261,1.38,27,NL,162,1458,12945.0,5940,4315,1502,123,130,111,44,0.716,11,49,0.9790000000000001,0.6829999999999999,0.0
258,2010.0,19,Los Angeles Dodgers,NL,162,5426,667,1368,270,29,120,621,533,1184,92,50,0.252,0.322,0.379,0.7,28,NL,80,82,4.01,162,162,41,59,1441.2,1323,692,643,134,539,1274,0.244,1.29,12,NL,162,1458,12975.0,6012,4325,1589,98,124,97,39,0.713,6,58,0.9840000000000001,0.6970000000000001,0.0
259,2010.0,20,Washington Nationals,NL,162,5418,655,1355,250,31,149,634,503,1220,110,41,0.25,0.318,0.39,0.708,8,NL,69,93,4.13,162,162,37,57,1435.0,1469,742,658,151,512,1068,0.266,1.38,28,NL,162,1458,12915.0,6089,4305,1657,127,148,79,35,0.693,5,33,0.9790000000000001,0.6829999999999999,0.0
260,2010.0,21,Arizona Diamondbacks,NL,162,5473,713,1366,301,34,180,691,589,1529,86,41,0.25,0.325,0.41600000000000004,0.74,3,NL,65,97,4.81,162,162,35,59,1432.0,1503,836,765,210,548,1070,0.271,1.43,16,NL,162,1458,12888.0,5970,4296,1572,102,152,115,36,0.762,15,82,0.983,0.691,0.0
261,2010.0,22,New York Mets,NL,162,5465,656,1361,266,40,128,625,502,1095,130,44,0.249,0.314,0.38299999999999995,0.6970000000000001,13,NL,79,83,3.7,162,162,36,52,1453.0,1438,652,597,135,545,1106,0.26,1.36,7,NL,162,1458,13077.0,6111,4359,1665,87,159,51,26,0.662,10,48,0.986,0.691,0.0
262,2010.0,23,Los Angeles Angels,AL,162,5488,681,1363,276,19,155,656,466,1070,104,52,0.248,0.311,0.39,0.7020000000000001,16,AL,80,82,4.04,162,162,39,56,1449.1,1422,702,651,148,565,1130,0.256,1.37,24,AL,162,1458,13044.0,6023,4348,1562,113,116,133,41,0.764,16,80,0.981,0.6940000000000001,0.0
263,2010.0,24,Toronto Blue Jays,AL,162,5495,755,1364,319,21,257,732,471,1164,58,20,0.248,0.312,0.45399999999999996,0.7659999999999999,17,AL,85,77,4.22,162,162,45,61,1440.2,1407,728,676,150,539,1184,0.255,1.35,9,AL,162,1458,12966.0,6105,4322,1691,92,172,69,35,0.6629999999999999,10,69,0.985,0.6890000000000001,0.0
264,2010.0,25,Cleveland Indians,AL,162,5487,646,1362,290,20,128,601,545,1184,91,33,0.248,0.322,0.37799999999999995,0.7,5,AL,69,93,4.3,162,162,34,50,1433.0,1477,752,684,147,572,967,0.26899999999999996,1.43,20,AL,162,1458,12897.0,6223,4299,1814,110,179,125,58,0.6829999999999999,11,54,0.982,0.6859999999999999,0.0
265,2010.0,26,Houston Astros,NL,162,5452,611,1348,252,25,108,577,415,1025,100,36,0.247,0.303,0.36200000000000004,0.665,11,NL,76,86,4.09,162,162,45,60,1439.1,1446,729,654,140,548,1210,0.261,1.39,17,NL,162,1458,12954.0,6018,4318,1597,103,135,89,44,0.669,12,57,0.983,0.679,0.0
266,2010.0,27,Tampa Bay Rays,AL,162,5439,802,1343,295,37,160,769,672,1292,172,47,0.247,0.33299999999999996,0.40299999999999997,0.736,27,AL,96,66,3.78,162,162,51,67,1453.2,1347,649,611,175,478,1189,0.244,1.26,8,AL,162,1458,13083.0,5945,4361,1499,85,134,89,30,0.748,9,60,0.986,0.7090000000000001,1.0
267,2010.0,28,San Diego Padres,NL,162,5434,665,1338,236,24,132,630,538,1183,124,50,0.24600000000000002,0.317,0.371,0.6890000000000001,29,NL,90,72,3.39,162,162,49,64,1456.1,1305,581,549,139,517,1295,0.24,1.25,2,NL,162,1458,13107.0,6067,4369,1626,72,141,79,39,0.669,13,29,0.988,0.7040000000000001,0.0
268,2010.0,29,Pittsburgh Pirates,NL,162,5386,587,1303,276,27,126,570,463,1207,87,36,0.242,0.304,0.373,0.6779999999999999,1,NL,57,105,5.0,162,162,31,48,1411.2,1567,866,784,167,538,1026,0.282,1.49,30,NL,162,1458,12705.0,6016,4235,1654,127,120,116,32,0.784,11,56,0.9790000000000001,0.672,0.0
269,2010.0,30,Seattle Mariners,AL,162,5409,513,1274,227,16,101,485,459,1184,142,39,0.23600000000000002,0.298,0.33899999999999997,0.637,19,AL,61,101,3.93,162,162,38,55,1438.0,1402,698,628,157,452,973,0.255,1.29,22,AL,162,1458,12942.0,6081,4314,1657,110,145,73,29,0.716,16,73,0.982,0.7040000000000001,0.0
270,2009.0,1,Los Angeles Angels,AL,162,5622,883,1604,293,33,173,841,547,1054,148,63,0.285,0.35,0.441,0.792,7,AL,97,65,4.45,162,162,51,70,1445.0,1513,761,715,180,523,1062,0.272,1.41,8,AL,162,1458,13005.0,6043,4335,1623,85,174,128,39,0.7659999999999999,11,67,0.986,0.688,1.0
271,2009.0,2,New York Yankees,AL,162,5660,915,1604,325,21,244,881,663,1014,111,28,0.28300000000000003,0.36200000000000004,0.478,0.8390000000000001,26,AL,103,59,4.26,162,162,51,66,1450.0,1386,753,687,181,574,1260,0.251,1.35,10,AL,162,1458,13050.0,5929,4350,1493,86,131,125,52,0.706,11,66,0.985,0.696,1.0
272,2009.0,3,Minnesota Twins,AL,163,5608,817,1539,271,40,172,770,585,1021,85,32,0.27399999999999997,0.345,0.429,0.774,6,AL,87,76,4.5,163,163,48,64,1453.0,1542,765,726,185,466,1052,0.272,1.38,3,AL,163,1467,13077.0,6000,4359,1565,76,135,107,32,0.77,16,43,0.987,0.69,1.0
273,2009.0,4,Los Angeles Dodgers,NL,162,5592,780,1511,278,39,145,739,607,1068,116,48,0.27,0.34600000000000003,0.41200000000000003,0.758,30,NL,95,67,3.41,162,162,44,70,1473.1,1265,611,558,127,584,1272,0.233,1.25,6,NL,162,1458,13260.0,6097,4420,1594,83,134,89,39,0.695,5,76,0.986,0.7140000000000001,1.0
274,2009.0,5,New York Mets,NL,162,5453,671,1472,295,49,95,631,526,928,122,44,0.27,0.335,0.39399999999999996,0.7290000000000001,14,NL,70,92,4.45,162,162,39,60,1426.0,1452,757,705,158,616,1031,0.264,1.45,19,NL,162,1458,12834.0,5932,4278,1557,97,134,66,34,0.66,7,41,0.9840000000000001,0.6920000000000001,0.0
275,2009.0,6,Boston Red Sox,AL,162,5543,872,1495,335,25,212,822,659,1120,126,39,0.27,0.35200000000000004,0.45399999999999996,0.8059999999999999,11,AL,95,67,4.35,162,162,41,59,1436.2,1494,736,695,167,530,1230,0.267,1.41,7,AL,162,1458,12930.0,5844,4310,1452,82,121,151,23,0.868,10,42,0.986,0.679,1.0
276,2009.0,7,Baltimore Orioles,AL,162,5618,741,1508,307,19,160,708,517,1013,76,37,0.268,0.332,0.415,0.747,1,AL,64,98,5.15,162,162,31,53,1429.0,1633,876,817,218,546,933,0.28800000000000003,1.52,14,AL,162,1458,12861.0,6040,4287,1663,90,151,119,33,0.7829999999999999,8,31,0.985,0.682,0.0
277,2009.0,8,Florida Marlins,NL,162,5572,772,1493,296,25,159,727,568,1226,75,35,0.268,0.34,0.41600000000000004,0.7559999999999999,23,NL,87,75,4.29,162,162,45,69,1446.1,1425,766,690,160,601,1248,0.257,1.4,26,NL,162,1458,13017.0,5914,4339,1469,106,129,129,42,0.754,8,59,0.982,0.684,0.0
278,2009.0,9,Toronto Blue Jays,AL,162,5696,798,1516,339,13,209,766,548,1028,73,23,0.266,0.33299999999999996,0.44,0.773,8,AL,75,87,4.47,162,162,25,41,1451.0,1509,771,720,181,551,1181,0.27,1.42,2,AL,162,1458,13059.0,6169,4353,1740,76,168,89,46,0.659,13,43,0.988,0.682,0.0
279,2009.0,10,Cleveland Indians,AL,162,5568,773,1468,314,28,161,730,582,1211,84,31,0.264,0.33899999999999997,0.41700000000000004,0.7559999999999999,2,AL,65,97,5.06,162,162,25,43,1434.0,1570,865,806,183,598,986,0.28,1.51,18,AL,162,1458,12906.0,6050,4302,1651,97,170,111,33,0.7709999999999999,10,49,0.9840000000000001,0.68,0.0
280,2009.0,11,Atlanta Braves,NL,162,5539,735,1459,300,20,149,700,602,1064,58,26,0.263,0.33899999999999997,0.405,0.7440000000000001,25,NL,86,76,3.57,162,162,38,60,1462.2,1399,641,581,119,530,1232,0.254,1.32,16,NL,162,1458,13164.0,6198,4388,1714,96,159,97,46,0.6779999999999999,12,40,0.985,0.685,0.0
281,2009.0,12,St. Louis Cardinals,NL,162,5465,730,1436,294,29,160,694,528,1041,75,31,0.263,0.332,0.415,0.747,21,NL,91,71,3.66,162,162,43,58,1440.2,1407,640,586,123,460,1049,0.258,1.3,15,NL,162,1458,12966.0,6273,4322,1855,96,167,44,28,0.611,5,43,0.985,0.6940000000000001,1.0
282,2009.0,13,Milwaukee Brewers,NL,162,5510,785,1447,281,37,182,757,610,1231,68,37,0.263,0.341,0.426,0.767,10,NL,80,82,4.83,162,162,44,66,1435.0,1498,818,770,207,607,1104,0.268,1.47,20,NL,162,1458,12915.0,5993,4305,1590,98,149,82,21,0.7959999999999999,6,61,0.9840000000000001,0.688,0.0
283,2009.0,14,Tampa Bay Rays,AL,162,5462,803,1434,297,36,199,765,642,1229,194,61,0.263,0.34299999999999997,0.439,0.782,24,AL,84,78,4.33,162,162,41,63,1427.1,1421,754,686,183,515,1125,0.257,1.36,21,AL,162,1458,12846.0,5891,4282,1511,98,135,90,28,0.763,7,46,0.983,0.695,0.0
284,2009.0,15,Oakland Athletics,AL,162,5584,759,1464,307,21,135,723,527,1046,133,48,0.262,0.32799999999999996,0.397,0.726,12,AL,75,87,4.26,162,162,38,50,1447.1,1486,761,685,156,523,1124,0.265,1.39,22,AL,162,1458,13026.0,6039,4342,1592,105,155,92,38,0.708,5,43,0.983,0.682,0.0
285,2009.0,16,Colorado Rockies,NL,162,5398,804,1408,300,50,190,760,660,1277,106,55,0.261,0.34299999999999997,0.441,0.784,17,NL,92,70,4.22,162,162,45,61,1438.1,1427,715,675,141,528,1154,0.261,1.36,9,NL,162,1458,12945.0,6167,4315,1765,87,146,115,27,0.81,6,48,0.986,0.6890000000000001,1.0
286,2009.0,17,Detroit Tigers,AL,163,5540,743,1443,245,35,183,718,540,1114,72,33,0.26,0.331,0.41600000000000004,0.747,16,AL,86,77,4.29,163,163,42,66,1447.0,1449,745,690,182,594,1102,0.263,1.41,11,AL,163,1467,13023.0,6045,4341,1616,88,164,88,50,0.638,15,48,0.985,0.695,0.0
287,2009.0,18,Houston Astros,NL,162,5436,643,1415,270,32,142,616,448,990,113,44,0.26,0.319,0.4,0.7190000000000001,5,NL,74,88,4.54,162,162,39,65,1430.0,1521,770,722,176,546,1144,0.275,1.45,5,NL,162,1458,12870.0,6087,4290,1719,78,161,65,29,0.691,11,43,0.987,0.6759999999999999,0.0
288,2009.0,19,Texas Rangers,AL,162,5526,784,1436,296,27,224,748,472,1253,149,36,0.26,0.32,0.445,0.764,19,AL,87,75,4.38,162,162,45,58,1434.2,1432,740,698,171,531,1016,0.26,1.37,25,AL,162,1458,12912.0,6013,4304,1603,106,168,99,43,0.6970000000000001,9,45,0.982,0.6990000000000001,0.0
289,2009.0,20,Kansas City Royals,AL,162,5532,686,1432,276,51,144,657,457,1091,88,29,0.259,0.318,0.405,0.7240000000000001,9,AL,65,97,4.83,162,162,34,56,1426.0,1486,842,765,166,600,1153,0.26899999999999996,1.46,28,AL,162,1458,12834.0,5963,4278,1569,116,159,114,39,0.745,14,89,0.981,0.674,0.0
290,2009.0,21,Chicago White Sox,AL,162,5463,724,1410,246,20,184,695,534,1022,113,49,0.258,0.32899999999999996,0.41100000000000003,0.74,18,AL,79,83,4.14,162,162,36,54,1439.2,1438,732,663,169,507,1119,0.261,1.35,27,AL,162,1458,12957.0,6101,4319,1669,113,158,132,42,0.759,8,55,0.981,0.6890000000000001,0.0
291,2009.0,22,Seattle Mariners,AL,162,5543,640,1430,280,19,160,613,421,1093,89,33,0.258,0.314,0.402,0.716,27,AL,85,77,3.87,162,162,49,77,1452.2,1359,692,625,172,534,1043,0.247,1.3,24,AL,162,1458,13074.0,5988,4358,1525,105,150,67,44,0.604,16,61,0.982,0.7120000000000001,0.0
292,2009.0,23,Philadelphia Phillies,NL,162,5578,820,1439,312,35,224,788,589,1155,119,28,0.258,0.33399999999999996,0.447,0.7809999999999999,13,NL,93,69,4.16,162,162,44,66,1455.2,1479,709,673,189,489,1153,0.265,1.35,3,NL,162,1458,13101.0,6000,4367,1557,76,132,95,37,0.72,10,28,0.987,0.6940000000000001,1.0
293,2009.0,24,Washington Nationals,NL,162,5493,710,1416,271,38,156,685,617,1208,73,40,0.258,0.337,0.406,0.743,3,NL,59,103,5.0,162,162,33,58,1424.1,1533,874,791,173,629,911,0.276,1.52,30,NL,162,1458,12819.0,6158,4273,1742,143,155,89,38,0.701,9,74,0.977,0.685,0.0
294,2009.0,25,San Francisco Giants,NL,162,5493,657,1411,275,43,122,612,392,1158,78,28,0.257,0.309,0.389,0.6990000000000001,29,NL,88,74,3.55,162,162,41,58,1446.0,1268,611,571,140,584,1302,0.23600000000000002,1.28,13,NL,162,1458,13014.0,5937,4338,1511,88,138,107,42,0.718,9,71,0.985,0.705,0.0
295,2009.0,26,Chicago Cubs,NL,161,5486,707,1398,293,29,161,678,592,1185,56,34,0.255,0.332,0.40700000000000003,0.738,28,NL,83,78,3.84,161,161,40,58,1445.1,1329,672,616,160,586,1272,0.24600000000000002,1.32,23,NL,161,1449,13008.0,6014,4336,1573,105,144,89,43,0.674,5,60,0.983,0.701,0.0
296,2009.0,27,Arizona Diamondbacks,NL,162,5565,720,1408,307,45,173,686,571,1298,102,40,0.253,0.324,0.418,0.742,15,NL,70,92,4.42,162,162,36,55,1447.2,1470,782,711,168,525,1158,0.263,1.38,29,NL,162,1458,13029.0,6073,4343,1606,124,133,105,33,0.7609999999999999,8,79,0.98,0.687,0.0
297,2009.0,28,Pittsburgh Pirates,NL,161,5417,636,1364,289,34,125,612,499,1142,90,32,0.252,0.318,0.387,0.705,4,NL,62,99,4.59,161,161,28,45,1418.1,1491,768,723,152,563,919,0.276,1.45,1,NL,161,1449,12765.0,6094,4255,1766,73,171,107,43,0.713,13,52,0.988,0.691,0.0
298,2009.0,29,Cincinnati Reds,NL,162,5462,673,1349,280,25,158,637,531,1129,96,40,0.247,0.318,0.39399999999999996,0.7120000000000001,20,NL,78,84,4.18,162,162,41,53,1458.1,1420,723,677,188,577,1069,0.258,1.37,12,NL,162,1458,13125.0,6060,4375,1596,89,161,79,47,0.627,4,45,0.985,0.7040000000000001,0.0
299,2009.0,30,San Diego Padres,NL,162,5425,638,1315,265,31,141,605,586,1182,82,29,0.242,0.321,0.381,0.701,22,NL,75,87,4.37,162,162,45,68,1450.2,1422,769,704,167,603,1187,0.258,1.4,17,NL,162,1458,13056.0,6012,4352,1566,94,146,100,42,0.7040000000000001,12,52,0.9840000000000001,0.6940000000000001,0.0
300,2008.0,1,Texas Rangers,AL,162,5728,901,1619,376,35,194,867,595,1207,81,25,0.28300000000000003,0.354,0.462,0.816,1,AL,79,83,5.37,162,162,36,64,1442.0,1647,967,860,176,625,963,0.28800000000000003,1.58,30,AL,162,1458,12978.0,6134,4326,1676,132,191,114,37,0.755,13,62,0.978,0.67,0.0
301,2008.0,2,St. Louis Cardinals,NL,162,5636,779,1585,283,26,174,744,577,985,73,32,0.281,0.35,0.433,0.7829999999999999,11,NL,86,76,4.19,162,162,42,73,1454.0,1517,725,677,163,496,957,0.27,1.38,2,NL,162,1458,13086.0,6264,4362,1817,85,156,49,26,0.653,7,50,0.986,0.695,0.0
302,2008.0,3,Boston Red Sox,AL,162,5596,845,1565,353,33,173,807,646,1068,120,35,0.28,0.358,0.447,0.805,27,AL,95,67,4.01,162,162,47,69,1446.1,1369,694,645,147,548,1185,0.25,1.33,7,AL,162,1458,13017.0,6021,4339,1597,85,149,96,32,0.75,18,43,0.986,0.698,1.0
303,2008.0,4,Minnesota Twins,AL,163,5641,829,1572,298,49,111,791,529,979,102,42,0.27899999999999997,0.34,0.408,0.748,7,AL,88,75,4.16,163,163,42,65,1459.0,1568,745,675,183,406,995,0.27399999999999997,1.35,24,AL,163,1467,13131.0,6167,4377,1682,108,168,69,34,0.67,4,45,0.982,0.6859999999999999,0.0
304,2008.0,5,Chicago Cubs,NL,161,5588,855,1552,329,21,184,811,636,1186,87,34,0.278,0.354,0.44299999999999995,0.797,30,NL,97,64,3.87,161,161,44,68,1450.2,1329,671,624,160,548,1264,0.242,1.29,20,NL,161,1449,13056.0,5896,4352,1445,99,118,87,36,0.7070000000000001,8,48,0.983,0.705,1.0
305,2008.0,6,New York Yankees,AL,162,5572,789,1512,289,20,180,758,535,1015,118,39,0.271,0.342,0.42700000000000005,0.769,12,AL,89,73,4.28,162,162,42,51,1441.2,1478,727,685,143,489,1141,0.266,1.36,5,AL,162,1458,12975.0,5994,4325,1586,83,141,113,56,0.669,11,55,0.986,0.6809999999999999,0.0
306,2008.0,7,Detroit Tigers,AL,162,5641,821,1529,293,41,200,780,572,1076,63,31,0.271,0.34,0.444,0.784,8,AL,74,88,4.9,162,162,34,62,1445.0,1541,857,786,172,644,991,0.27399999999999997,1.51,25,AL,162,1458,13005.0,6082,4335,1634,113,172,69,36,0.657,16,65,0.981,0.684,0.0
307,2008.0,8,Atlanta Braves,NL,162,5604,753,1514,316,33,130,721,618,1023,58,27,0.27,0.345,0.408,0.753,16,NL,72,90,4.46,162,162,26,44,1440.2,1439,778,714,156,586,1076,0.263,1.41,22,NL,162,1458,12966.0,6220,4322,1791,107,149,113,35,0.764,14,42,0.983,0.693,0.0
308,2008.0,9,Kansas City Royals,AL,162,5608,691,1507,303,28,120,650,392,1005,79,38,0.26899999999999996,0.32,0.397,0.7170000000000001,13,AL,75,87,4.48,162,162,44,60,1445.2,1473,781,720,159,515,1085,0.264,1.38,13,AL,162,1458,13011.0,5981,4337,1548,96,159,78,26,0.75,8,68,0.9840000000000001,0.6890000000000001,0.0
309,2008.0,10,Los Angeles Angels,AL,162,5540,765,1486,274,25,159,721,481,987,129,48,0.268,0.33,0.413,0.743,17,AL,100,62,3.99,162,162,66,89,1451.1,1455,697,644,160,457,1106,0.261,1.32,9,AL,162,1458,13062.0,6091,4354,1646,91,159,109,31,0.779,10,50,0.985,0.6920000000000001,1.0
310,2008.0,11,Baltimore Orioles,AL,161,5559,782,1486,322,30,172,750,533,990,81,37,0.267,0.33299999999999996,0.429,0.762,3,AL,68,93,5.13,161,161,35,59,1422.0,1538,869,810,184,687,922,0.27699999999999997,1.56,19,AL,161,1449,12798.0,6027,4266,1661,100,163,130,33,0.7979999999999999,15,72,0.983,0.688,0.0
